4849604,16847,4859780,66,4869904,244
4891728,16847,4901904,63,4912020,244
4933848,16846,4944020,66,4954144,244
4975968,16879,4986140,67,4996264,244
5018084,17103,5028256,65,5038384,244
5060208,16926,5070380,65,5080504,244
5102324,16783,5112496,65,5122624,244
5144448,16902,5154620,63,5164744,244
5186568,16847,5196744,65,5206860,244
5228688,16911,5238864,66,5248980,244
5270808,17135,5280980,66,5291104,244
5312924,16847,5323100,66,5333224,244
5355044,16870,5365216,67,5375336,244
5397156,16847,5407328,66,5417448,245
5439276,16847,5449448,66,5459568,244
5481396,16847,5491564,67,5501688,245
5523512,16870,5533688,67,5543804,244
5565636,16766,5575808,67,5585932,244
5607764,16838,5617936,66,5628056,244
5649880,16904,5660052,66,5670176,244
5692000,17359,5702172,66,5712296,244
5734116,16783,5744288,66,5754416,244
5776248,16941,5786416,64,5796536,245
5818364,16776,5828536,66,5838660,244
5860488,16847,5870664,66,5880780,244
5902612,16879,5912784,66,5922904,244
5944732,16847,5954904,65,5965024,244
5986844,16847,5997016,66,6007136,244
6028956,16655,6039128,64,6049256,243
6071084,16814,6081256,66,6091384,244
6113212,16879,6123384,66,6133504,244
6155336,16847,6165512,66,6175628,244
6197468,17187,6207640,66,6217760,244
6239588,16655,6249760,67,6259880,244
6281704,16965,6291876,66,6302000,244
6323820,16815,6333992,65,6344120,245
6365944,16925,6376116,64,6386240,244
6408072,16911,6418248,66,6428368,244
6450192,17071,6460360,65,6470484,244
6492316,16899,6502484,66,6512604,244
6534436,16911,6544608,66,6554728,244
6576552,16847,6586724,66,6596848,244
6618668,16920,6628840,64,6638960,244
6660780,16901,6670952,64,6681072,244
6702900,16911,6713072,66,6723192,244
6745020,17387,6755196,67,6765320,244
6787148,16927,6797324,63,6807444,244
6829272,16899,6839440,66,6849560,244
6871388,16899,6881560,65,6891680,244
6913496,16806,6923668,64,6933792,245
6955612,16779,6965784,66,6975904,244
6997728,16992,7007900,66,7018024,244
7039852,16814,7050024,63,7060144,245
7081976,17166,7092152,66,7102268,244
7124104,16847,7134276,65,7144396,244
7166228,16815,7176400,66,7186520,244
7208344,16895,7218520,66,7228640,244
7250464,16767,7260636,67,7270760,244
7292584,16971,7302756,66,7312880,244
7334708,16847,7344880,66,7355000,244
7376828,16846,7387000,64,7397120,244
7418944,16975,7429124,66,7439244,244
7461084,16879,7471256,63,7481376,244
7503204,16920,7513376,65,7523496,244
7545324,16932,7555496,65,7565616,244
7587436,16847,7597612,66,7607736,245
7629560,17350,7639732,66,7649856,244
7671688,16736,7681864,65,7691984,244
7713816,16975,7723992,66,7734108,244
7755944,16966,7766116,66,7776236,244
7798068,16939,7808240,63,7818360,243
7840184,16932,7850356,66,7860480,243
7882300,16879,7892476,67,7902600,244
7924424,17411,7934596,66,7944720,245
7966552,17071,7976724,66,7986848,244
8008688,16992,8018864,64,8028980,244
8050812,16971,8060984,66,8071100,244
8092932,16687,8103104,66,8113224,244
8135052,16925,8145224,65,8155344,244
8177168,16806,8187340,67,8197464,244
8219288,16975,8229460,66,8239584,244
8261408,16847,8271580,66,8281704,244
8303532,16771,8313700,66,8323824,244
8345648,16935,8355820,62,8365940,244
8387768,16911,8397940,66,8408060,244
8429896,17055,8440068,66,8450192,244
8472012,16829,8482184,65,8492304,244
8514128,16843,8524300,66,8534424,244
8556244,17487,8566420,67,8576544,244
8598372,16943,8608548,65,8618672,244
8640500,17327,8650672,66,8660788,244
8682616,16879,8692792,66,8702908,244
8724740,16920,8734912,65,8745032,244
8766856,16879,8777028,64,8787152,244
8808976,16994,8819148,66,8829272,244
8851092,16974,8861264,67,8871384,244
8893212,16870,8903384,65,8913504,245
8935336,16943,8945504,64,8955624,244
8977452,17000,8987624,66,8997740,244
9019576,17037,9029748,67,9039868,244
9061704,17006,9071876,67,9082000,244
9103824,17484,9113996,66,9124120,244
9145940,16911,9156116,67,9166240,244
9188064,16926,9198236,67,9208360,244
9230188,16877,9240360,65,9250480,245
9272304,16943,9282476,64,9292596,244
9314428,17540,9324600,67,9334716,244
9356552,16869,9366724,66,9376848,244
9398672,16911,9408848,67,9418968,244
9440796,16943,9450968,64,9461088,244
9482916,16893,9493088,66,9503208,244
9525040,17359,9535212,67,9545336,244
9567168,16875,9577344,65,9587464,244
9609296,17005,9619468,66,9629588,244
9651416,17359,9661588,67,9671712,244
9693540,16909,9703712,66,9713832,244
9735660,17128,9745832,64,9755952,244
9777780,16847,9787952,67,9798072,244
9819904,16921,9830076,67,9840200,244
9862032,16879,9872208,66,9882328,244
9904152,16943,9914328,67,9924444,244
9946280,17071,9956452,67,9966572,244
9988400,16927,9998576,65,10008696,244
10030564,16902,10040736,66,10050864,244
10072840,16911,10083012,64,10093136,244
10115116,16975,10125292,66,10135412,244
10157392,16933,10167568,67,10177688,244
10199664,17295,10209836,66,10219960,244
10241940,16943,10252116,65,10262240,244
10284208,17039,10294384,66,10304500,244
10326472,16975,10336648,66,10346768,244
10368736,16969,10378908,67,10389032,244
10411004,16971,10421180,67,10431300,244
10453280,17359,10463452,65,10473576,244
10495548,16938,10505720,66,10515848,244
10537820,17455,10548000,65,10558120,244
10580096,16975,10590264,66,10600380,244
10622352,16943,10632524,67,10642648,244
10664620,17023,10674792,64,10684912,244
10706888,16933,10717056,64,10727184,244
10749156,16975,10759328,66,10769456,244
10791432,17039,10801604,65,10811728,244
10833704,17323,10843876,67,10854000,244
10875976,17327,10886152,66,10896268,244
10918256,16939,10928428,66,10938552,244
10960524,17032,10970696,67,10980816,244
11002792,17062,11012960,66,11023080,244
11045060,17007,11055232,67,11065356,244
11087332,16943,11097508,67,11107632,244
11129612,16943,11139780,64,11149904,244
11171884,17007,11182060,65,11192180,244
11214164,17422,11224336,67,11234456,244
11256428,17103,11266600,66,11276720,244
11298696,17231,11308864,65,11318992,244
11340964,17003,11351140,67,11361260,243
11383240,17391,11393412,68,11403536,244
11425504,17035,11435676,66,11445800,243
11467776,16943,11477952,66,11488068,243
11510052,17039,11520224,66,11530344,244
11552312,17279,11562488,67,11572608,244
11594584,17004,11604756,66,11614880,244
11636852,17199,11647028,66,11657148,243
11679124,17101,11689300,66,11699424,244
11721396,16943,11731568,66,11741688,244
11763664,17295,11773836,66,11783968,244
11805944,16931,11816120,64,11826240,244
11848216,16943,11858388,64,11868512,244
11890488,16806,11900660,65,11910784,244
11932760,16935,11942932,64,11953052,243
11975028,16975,11985204,66,11995328,244
12017300,17167,12027472,66,12037592,244
12059572,16943,12069740,66,12079864,244
12101840,16975,12112016,67,12122136,244
12144108,17007,12154284,67,12164408,244
12186384,17251,12196556,66,12206680,244
12228660,16975,12238832,66,12248956,244
12270940,16961,12281112,67,12291232,244
12313200,16975,12323376,67,12333496,244
12355472,17005,12365648,67,12375768,244
12397744,16847,12407916,66,12418036,244
12440012,17071,12450184,67,12460312,244
12482284,17023,12492456,67,12502576,244
12524556,17007,12534732,66,12544852,244
12566828,17067,12577004,65,12587128,244
12609100,16943,12619276,66,12629400,244
12651380,17326,12661548,68,12671672,243
12693656,17036,12703828,67,12713948,243
12735928,17029,12746100,66,12756224,244
12778196,17007,12788372,66,12798496,244
12820480,17021,12830656,67,12840772,244
12862752,16967,12872924,67,12883048,244
12905020,17000,12915192,66,12925312,244
12947288,16989,12957472,66,12967592,244
12989564,17189,12999740,66,13009860,244
13031836,17039,13042008,66,13052136,244
13074112,16924,13084280,67,13094400,243
13116376,17039,13126548,67,13136668,244
13158644,17135,13168816,67,13178936,244
13200908,16943,13211080,67,13221200,244
13243172,16975,13253344,66,13263464,244
13285436,17007,13295612,67,13305740,244
13327728,16975,13337900,65,13348024,244
13369988,17199,13380160,67,13390288,244
13412264,17455,13422432,67,13432552,244
13454532,17288,13464704,67,13474828,244
13496804,17027,13506976,66,13517096,244
13539060,16943,13549236,66,13559360,243
13581332,17103,13591504,65,13601620,244
13623596,17007,13633768,66,13643896,244
13665868,16975,13676040,67,13686160,244
13708136,16943,13718304,64,13728432,244
13750412,17103,13760584,66,13770700,244
13792680,16966,13802852,66,13812976,244
13834948,16975,13845120,63,13855240,244
13877212,17057,13887396,66,13897516,244
13919500,16975,13929672,66,13939792,244
13961764,17039,13971936,68,13982064,243
14004040,16903,14014216,67,14024336,244
14046312,17096,14056484,64,14066604,244
14088584,17103,14098756,68,14108880,244
14130852,17163,14141024,67,14151144,244
14173124,17039,14183292,66,14193416,244
14215392,17007,14225564,66,14235688,244
14257664,17002,14267836,65,14277960,244
14299936,17039,14310112,66,14320232,244
14342216,17583,14352396,66,14362516,244
14384492,16975,14394668,67,14404792,244
14426760,16975,14436936,67,14447056,243
14469032,17033,14479200,68,14489320,244
14511300,17190,14521472,68,14531596,244
14553576,16897,14563748,68,14573872,244
14595848,17071,14606024,68,14616144,244
14638120,17061,14648288,67,14658404,244
14680388,17039,14690560,66,14700680,243
14722652,17068,14732824,67,14742944,244
14764924,17071,14775092,67,14785216,244
14807188,17037,14817364,67,14827484,244
14849460,17551,14859632,67,14869760,244
14891732,17323,14901904,67,14912024,244
14934000,17161,14944172,67,14954292,244
14976276,17019,14986444,68,14996568,244
15018544,17067,15028716,66,15038840,244
15060816,16943,15070988,63,15081112,244
15103088,17071,15113260,64,15123380,243
15145364,16975,15155536,67,15165656,244
15187624,17060,15197800,64,15207920,243
15229900,16975,15240076,67,15250208,244
15272184,16943,15282356,66,15292480,244
15314460,16995,15324632,66,15334752,244
15356732,16971,15366904,66,15377032,244
15399008,17163,15409180,67,15419300,244
15441280,17064,15451452,67,15461576,244
15483548,17035,15493720,66,15503840,244
15525820,17478,15535988,65,15546112,244
15568096,17103,15578268,68,15588392,244
15610364,17071,15620540,65,15630664,243
15652644,17071,15662816,66,15672936,244
15694912,17027,15705084,67,15715212,244
15737200,16926,15747376,67,15757496,244
15779464,17547,15789640,68,15799760,244
15821740,17103,15831908,68,15842032,244
15864008,17133,15874180,67,15884304,244
15906276,17199,15916452,67,15926576,244
15948556,17032,15958728,67,15968848,244
15990832,17071,16001000,66,16011116,244
16033096,17062,16043268,63,16053392,244
16075364,16975,16085536,64,16095656,244
16117632,17250,16127808,67,16137928,244
16159904,17071,16170076,66,16180196,243
16202172,17071,16212348,65,16222472,244
16244440,17067,16254612,67,16264736,244
16286716,17103,16296892,66,16307012,244
16328996,17791,16339168,68,16349288,244
16371268,17512,16381440,67,16391560,244
16413536,17791,16423708,67,16433832,244
16455808,17391,16465980,68,16476100,243
16498072,17295,16508248,67,16518368,244
16540332,17071,16550508,67,16560632,244
16582608,17135,16592776,67,16602912,244
16624888,17319,16635060,67,16645184,244
16667152,17711,16677328,67,16687448,244
16709424,17103,16719596,66,16729720,244
16751692,17067,16761872,67,16771988,244
16793968,17130,16804140,67,16814264,244
16836228,17412,16846400,66,16856520,244
16878492,17071,16888672,67,16898792,244
16920768,17088,16930940,68,16941068,244
16963048,17167,16973220,66,16983344,244
17005320,17157,17015488,67,17025608,244
17047580,17039,17057752,67,17067868,244
17089844,17353,17100020,65,17110144,244
17132116,17551,17142292,67,17152416,244
17174392,17095,17184564,68,17194688,244
17216664,17071,17226836,67,17236956,244
17258936,17039,17269104,67,17279224,244
17301200,17227,17311372,68,17321496,244
17343476,17263,17353644,67,17363764,244
17385744,17085,17395916,68,17406040,243
17428020,17023,17438192,67,17448312,243
17470288,17091,17480460,67,17490584,244
17512560,17103,17522732,63,17532852,243
17554832,17071,17565004,63,17575128,244
17597100,17004,17607272,65,17617392,244
17639372,17039,17649548,67,17659680,244
17681660,17135,17691832,67,17701952,244
17723928,17030,17734100,67,17744224,244
17766200,17103,17776376,68,17786496,244
17808472,16973,17818648,67,17828764,243
17850740,17066,17860912,67,17871040,244
17893012,17199,17903184,68,17913304,244
17935288,17062,17945456,66,17955576,244
17977556,17187,17987728,67,17997848,244
18019828,17039,18030000,65,18040120,244
18062096,17092,18072272,66,18082392,244
18104372,17093,18114548,67,18124668,244
18146652,17090,18156824,67,18166944,244
18188912,17770,18199084,67,18209208,244
18231184,17551,18241360,67,18251480,243
18273456,17039,18283628,67,18293748,244
18315728,17023,18325900,68,18336024,244
18358000,17103,18368172,68,18378296,244
18400276,17039,18410452,67,18420572,244
18442556,17007,18452728,66,18462848,244
18484816,17067,18494992,66,18505112,243
18527084,17071,18537260,67,18547384,244
18569364,17231,18579536,67,18589652,243
18611628,17167,18621800,64,18631920,244
18653892,17006,18664064,64,18674184,244
18696168,17071,18706344,67,18716460,243
18738444,17167,18748616,67,18758736,244
18780716,17163,18790888,67,18801008,243
18822988,17166,18833160,67,18843280,243
18865260,17199,18875432,68,18885548,243
18907532,17103,18917704,67,18927824,244
18949796,17224,18959972,68,18970096,244
18992076,17060,19002244,67,19012368,244
19034344,17039,19044516,63,19054640,244
19076620,17615,19086792,67,19096912,243
19118888,17519,19129060,67,19139184,244
19161168,17135,19171340,67,19181460,243
19203440,17615,19213616,67,19223736,244
19245708,17581,19255880,66,19266000,243
19287980,17795,19298148,67,19308272,244
19330248,17071,19340424,67,19350544,244
19372524,17062,19382696,68,19392816,244
19414796,16975,19424968,67,19435088,244
19457068,17103,19467236,66,19477356,244
19499340,17037,19509512,66,19519632,243
19541604,17061,19551780,64,19561904,244
19583884,17231,19594060,68,19604184,244
19626168,17091,19636340,67,19646460,244
19668448,17134,19678620,67,19688744,243
19710720,17007,19720892,68,19731016,244
19752996,17473,19763172,65,19773292,244
19795272,17067,19805448,67,19815568,243
19837536,17103,19847712,67,19857832,244
19879812,17103,19889980,68,19900104,244
19922080,17167,19932256,67,19942372,244
19964356,17062,19974528,68,19984648,244
20006624,17071,20016796,66,20026920,244
20048900,17122,20059068,65,20069188,244
20091168,17103,20101340,68,20111464,244
20133440,17163,20143612,68,20153736,244
20175716,17544,20185892,68,20196016,244
20217992,17071,20228164,68,20238284,243
20260268,17089,20270440,66,20280560,244
20302536,17060,20312708,65,20322832,244
20344820,17091,20354996,68,20365116,244
20387100,17167,20397272,68,20407392,244
20429372,17103,20439544,65,20449664,244
20471644,17135,20481824,67,20491944,244
20513916,17167,20524092,67,20534212,244
20556188,17096,20566360,67,20576480,244
20598452,17060,20608624,67,20618744,244
20640720,17131,20650892,66,20661024,243
20682996,17151,20693172,67,20703296,243
20725268,17279,20735440,66,20745568,244
20767548,17160,20777720,67,20787840,243
20809820,17135,20819992,67,20830108,244
20852088,17167,20862260,67,20872384,244
20894352,17199,20904528,68,20914648,244
20936628,17021,20946796,67,20956920,243
20978896,17103,20989068,67,20999192,243
21021168,17103,21031340,68,21041464,244
21063440,17103,21073612,68,21083736,244
21105712,16998,21115880,66,21125996,244
21147976,17039,21158148,67,21168272,243
21190244,17322,21200416,67,21210536,244
21232512,17279,21242688,67,21252808,243
21274788,17195,21284960,67,21295076,244
21317056,17135,21327228,67,21337352,244
21359324,17283,21369496,68,21379616,244
21401596,17187,21411772,67,21421892,243
21443876,16970,21454048,64,21464168,244
21486144,17130,21496312,67,21506432,243
21528408,17135,21538592,67,21548712,244
21570692,17128,21580864,68,21590980,244
21612956,17199,21623128,68,21633256,244
21655224,17256,21665396,67,21675520,243
21697496,17183,21707672,68,21717788,244
21739772,17765,21749944,67,21760064,244
21782036,17167,21792208,67,21802328,244
21824304,17167,21834476,67,21844600,244
21866572,17132,21876748,67,21886868,243
21908844,17613,21919020,67,21929144,244
21951112,17259,21961288,67,21971408,244
21993388,17155,22003564,67,22013688,244
22035664,17135,22045840,67,22055960,243
22077936,17064,22088108,66,22098232,244
22120208,17039,22130384,67,22140504,244
22162484,17103,22172652,65,22182772,243
22204756,17103,22214928,66,22225048,243
22247024,17199,22257196,66,22267320,243
22289300,17455,22299476,66,22309600,244
22331580,17252,22341752,67,22351868,243
22373860,17127,22384032,67,22394152,244
22416132,17103,22426304,68,22436432,244
22458404,17327,22468576,66,22478692,244
22500676,17679,22510848,65,22520968,244
22542944,17295,22553116,67,22563240,243
22585212,17487,22595384,65,22605504,244
22627484,17183,22637656,68,22647772,244
22669752,17086,22679924,68,22690048,244
22712024,17223,22722196,68,22732320,244
22754300,17103,22764468,67,22774588,244
22796568,17807,22806740,67,22816864,243
22838840,17164,22849012,67,22859136,244
22881116,17085,22891296,67,22901416,243
22923400,17135,22933572,67,22943692,243
22965672,17135,22975844,68,22985968,244
23007944,17103,23018116,67,23028240,243
23050224,17478,23060400,67,23070516,244
23092500,17199,23102672,67,23112792,243
23134768,17199,23144940,67,23155064,244
23177044,17103,23187216,67,23197336,244
23219316,17162,23229488,67,23239604,244
23261584,17129,23271756,67,23281880,244
23303852,17167,23314024,68,23324144,244
23346124,17615,23356300,67,23366432,244
23388408,17231,23398580,68,23408704,243
23430676,17166,23440848,64,23450976,243
23472952,17487,23483128,67,23493248,243
23515228,17199,23525400,67,23535516,243
23557500,17199,23567672,68,23577792,244
23599768,17199,23609940,69,23620064,243
23642044,17222,23652212,67,23662336,244
23684312,17615,23694484,64,23704608,244
23726580,17195,23736756,68,23746880,243
23768860,17126,23779028,66,23789152,244
23811128,17135,23821304,67,23831420,243
23853400,17199,23863572,65,23873696,244
23895672,17199,23905844,67,23915968,244
23937952,17199,23948128,67,23958248,243
23980232,17231,23990404,66,24000528,243
24022508,17167,24032680,67,24042800,244
24064776,17199,24074952,67,24085072,243
24107052,17551,24117220,67,24127340,244
24149324,17487,24159496,67,24169616,244
24191592,17574,24201764,67,24211888,243
24233868,17191,24244044,66,24254168,244
24276148,17231,24286320,68,24296436,243
24318420,17135,24328592,67,24338712,244
24360684,17183,24370856,67,24380976,243
24402960,17327,24413128,68,24423252,243
24445236,17507,24455408,67,24465528,244
24487504,17157,24497676,68,24507800,243
24529780,17167,24539956,66,24550080,244
24572060,17199,24582232,67,24592356,244
24614340,17919,24624512,67,24634632,243
24656608,17263,24666780,67,24676904,243
24698884,17322,24709060,65,24719180,243
24741160,17263,24751332,65,24761456,244
24783436,17251,24793608,66,24803728,244
24825704,17359,24835876,67,24846000,243
24867980,17199,24878152,67,24888268,244
24910252,17871,24920424,68,24930544,243
24952516,17277,24962688,67,24972808,244
24994792,17199,25004968,67,25015084,243
25037068,17359,25047240,64,25057368,243
25079340,17231,25089516,64,25099640,243
25121620,17286,25131792,67,25141912,244
25163888,17263,25174060,68,25184180,243
25206160,17131,25216332,67,25226456,243
25248428,17519,25258600,67,25268720,243
25290700,17263,25300876,67,25311008,244
25332992,17286,25343164,68,25353288,243
25375268,17135,25385440,67,25395560,244
25417540,17446,25427712,67,25437832,244
25459816,17231,25469988,66,25480108,243
25502088,17199,25512264,68,25522384,243
25544364,17199,25554536,64,25564656,243
25586640,17283,25596816,67,25606944,244
25628920,17263,25639096,67,25649216,243
25671188,17248,25681360,68,25691480,244
25713456,17277,25723628,65,25733752,243
25755732,17263,25765904,67,25776020,243
25797996,17290,25808168,67,25818296,244
25840268,17321,25850440,67,25860560,244
25882536,17295,25892712,67,25902832,244
25924808,17231,25934980,67,25945104,244
25967076,17157,25977252,68,25987376,244
26009356,17199,26019528,68,26029648,244
26051628,17327,26061796,67,26071916,243
26093896,17263,26104068,67,26114192,243
26136168,17347,26146340,68,26156464,244
26178444,17295,26188620,69,26198744,243
26220728,17295,26230900,64,26241020,243
26263000,17357,26273172,67,26283296,244
26305268,17197,26315440,67,26325560,244
26347536,17231,26357704,68,26367820,244
26389800,17325,26399972,68,26410096,244
26432072,17199,26442244,66,26452368,243
26474340,17229,26484512,67,26494632,243
26516608,17160,26526780,65,26536900,244
26558876,17294,26569052,64,26579176,244
26601144,17278,26611320,67,26621440,243
26643416,17103,26653588,68,26663708,244
26685684,17198,26695860,64,26705984,244
26727956,17260,26738128,67,26748248,244
26770224,17295,26780396,68,26790520,243
26812496,17263,26822668,67,26832788,243
26854764,17231,26864936,68,26875064,243
26897032,17293,26907208,67,26917328,244
26939300,17291,26949472,68,26959592,244
26981568,17359,26991740,68,27001868,244
27023852,17190,27034024,64,27044144,244
27066120,17187,27076292,67,27086416,244
27108388,17245,27118560,66,27128676,243
27150656,17290,27160828,66,27170952,244
27192924,17256,27203096,68,27213216,244
27235188,17167,27245360,68,27255480,243
27277460,17574,27287632,68,27297748,243
27319724,17391,27329896,68,27340024,244
27362000,17327,27372172,67,27382296,244
27404276,17291,27414444,67,27424564,244
27446548,17245,27456716,64,27466840,244
27488812,17132,27498984,65,27509112,243
27531088,17295,27541260,67,27551384,244
27573364,17295,27583536,67,27593652,244
27615632,17231,27625804,67,27635928,244
27657904,17295,27668076,67,27678200,244
27700180,17295,27710348,67,27720480,244
27742456,17262,27752628,64,27762752,244
27784732,17903,27794904,66,27805024,244
27827004,17295,27837176,65,27847296,244
27869280,17230,27879452,67,27889572,243
27911552,17259,27921724,68,27931848,243
27953824,17262,27963996,68,27974120,244
27996100,17263,28006272,68,28016392,243
28038376,17279,28048548,68,28058672,244
28080648,17259,28090820,68,28100944,243
28122924,17417,28133096,68,28143216,244
28165200,17711,28175372,68,28185492,243
28207472,17279,28217644,67,28227768,243
28249736,17183,28259908,69,28270032,244
28292012,17679,28302180,67,28312304,243
28334280,17279,28344452,67,28354576,243
28376548,17231,28386724,67,28396848,243
28418824,17231,28429000,64,28439120,244
28461100,17229,28471276,67,28481396,243
28503376,17345,28513552,67,28523672,244
28545648,17856,28555820,68,28565944,243
28587924,17263,28598100,67,28608224,244
28630204,17485,28640376,67,28650492,244
28672480,17295,28682656,68,28692776,244
28714744,17359,28724916,68,28735040,243
28757016,17925,28767192,68,28777308,243
28799292,17263,28809464,68,28819584,244
28841564,17229,28851736,68,28861856,243
28883832,17295,28894008,68,28904128,243
28926100,17183,28936276,67,28946396,243
28968372,17247,28978548,67,28988672,243
29010644,17231,29020816,69,29030936,244
29052916,17199,29063084,68,29073204,243
29095184,17263,29105360,66,29115480,243
29137460,17199,29147632,68,29157752,244
29179732,17263,29189904,68,29200032,243
29222008,17999,29232180,68,29242300,243
29264284,17709,29274456,68,29284576,243
29306552,17389,29316724,68,29326848,243
29348828,17231,29359012,68,29369132,243
29391120,17350,29401292,68,29411416,243
29433392,17417,29443568,68,29453688,244
29475668,17231,29485840,68,29495960,244
29517944,17279,29528112,64,29538228,243
29560208,17351,29570380,68,29580504,244
29602480,17295,29612652,67,29622776,244
29644752,17263,29654924,67,29665056,244
29687040,17325,29697212,67,29707336,243
29729308,17295,29739480,67,29749600,243
29771580,17321,29781752,66,29791872,243
29813856,17327,29824028,68,29834148,243
29856124,17391,29866296,68,29876424,243
29898396,17231,29908568,65,29918688,244
29940668,17807,29950840,68,29960960,243
29982940,17638,29993112,67,30003232,243
30025212,17407,30035384,68,30045504,243
30067480,17191,30077652,68,30087776,244
30109760,17248,30119940,68,30130060,243
30152052,17295,30162224,68,30172344,244
30194320,17615,30204492,67,30214616,244
30236596,17231,30246768,65,30256888,243
30278868,17231,30289040,68,30299160,244
30321144,17263,30331316,68,30341440,243
30363420,17279,30373592,67,30383712,243
30405696,17199,30415864,68,30425980,243
30447964,17259,30458136,68,30468256,243
30490232,17286,30500404,68,30510528,243
30532508,17283,30542688,68,30552808,244
30574792,17295,30584968,67,30595088,244
30617068,17262,30627240,68,30637360,244
30659344,17263,30669516,68,30679640,243
30701620,17289,30711796,68,30721916,243
30743900,17261,30754072,68,30764200,244
30786176,17285,30796348,67,30806472,244
30828452,17263,30838620,68,30848744,244
30870724,17199,30880896,66,30891020,243
30913004,17436,30923176,68,30933296,243
30955276,17295,30965448,69,30975576,244
30997556,17251,31007732,68,31017852,243
31039840,17327,31050012,68,31060136,244
31082112,17285,31092284,67,31102408,243
31124392,17250,31134560,65,31144680,243
31166664,17295,31176836,68,31186960,243
31208936,17278,31219112,68,31229232,244
31251216,17263,31261388,67,31271512,244
31293496,17325,31303672,67,31313788,243
31335776,18027,31345948,67,31356072,243
31378048,17359,31388220,69,31398344,243
31420324,17231,31430496,68,31440616,244
31462596,17295,31472768,67,31482896,244
31504868,17327,31515044,68,31525168,243
31547148,17743,31557320,68,31567440,243
31589416,17155,31599588,69,31609708,243
31631692,17259,31641864,68,31651984,243
31673960,17327,31684132,67,31694256,243
31716236,17279,31726412,68,31736536,243
31758516,17295,31768688,67,31778804,244
31800784,17327,31810956,68,31821080,243
31843056,17256,31853228,69,31863352,243
31885332,17839,31895508,68,31905628,243
31927612,17199,31937788,67,31947912,243
31969888,17423,31980064,67,31990184,243
32012168,17295,32022336,67,32032456,244
32054428,17345,32064600,68,32074724,243
32096704,18063,32106876,68,32117000,243
