303424,0.0140009155413138,313564,0.08486328125,323688,0.25996093750000004
345388,0.013805600061036087,355528,0.0859375,365648,0.26103515625
387340,0.013823147936217289,397480,0.08271484375,407600,0.26103515625
429296,0.013849088273441673,439436,0.0859375,449560,0.26103515625
471256,0.013927672236209658,481396,0.08486328125,491516,0.26103515625
513228,0.013830014496070802,523368,0.0859375,533484,0.26103515625
555184,0.014025329976348515,565324,0.08486328125,575444,0.26103515625
597144,0.013830014496070802,607284,0.08378906250000001,617404,0.26103515625
639104,0.013897154192416265,649244,0.0859375,659364,0.26103515625
681068,0.013903257801174945,691212,0.08378906250000001,701332,0.25996093750000004
723032,0.013866636148622873,733168,0.08271484375,743284,0.26103515625
764988,0.013901731898985274,775128,0.08378906250000001,785244,0.26103515625
806948,0.013949034866865034,817084,0.0859375,827204,0.26103515625
848912,0.013950560769054703,859056,0.08486328125,869172,0.25996093750000004
890876,0.01387884336614023,901024,0.08486328125,911140,0.26103515625
932848,0.013797970550087739,942984,0.0859375,953120,0.26103515625
974820,0.013830014496070802,984956,0.08486328125,995080,0.26103515625
1016780,0.014025329976348515,1026924,0.08486328125,1037048,0.26103515625
1058900,0.01385214007782101,1069044,0.08486328125,1079164,0.26103515625
1101024,0.01387884336614023,1111164,0.08271484375,1121292,0.26103515625
1143148,0.013922331578545815,1153288,0.08378906250000001,1163408,0.26103515625
1185260,0.013923857480735484,1195400,0.08486328125,1205520,0.26103515625
1227372,0.013976501106279087,1237512,0.08486328125,1247632,0.26103515625
1269488,0.013897154192416265,1279628,0.08486328125,1289752,0.26103515625
1311608,0.013875791561760891,1321748,0.08378906250000001,1331872,0.25996093750000004
1353728,0.013826962691691463,1363876,0.08486328125,1373996,0.26103515625
1395856,0.013976501106279087,1405992,0.08486328125,1416116,0.26103515625
1437972,0.013952086671244373,1448112,0.08486328125,1458240,0.26103515625
1480092,0.013903257801174945,1490232,0.0859375,1500352,0.26103515625
1522200,0.014042877851529715,1532340,0.08378906250000001,1542464,0.26103515625
1564312,0.013976501106279087,1574452,0.08486328125,1584576,0.26103515625
1606436,0.01387884336614023,1616576,0.0859375,1626696,0.26103515625
1648552,0.01387884336614023,1658688,0.08701171875000001,1668816,0.26103515625
1690668,0.014018463416495002,1700812,0.08486328125,1710932,0.26103515625
1732792,0.014016174563210497,1742932,0.0859375,1753052,0.26103515625
1774912,0.013976501106279087,1785052,0.0859375,1795176,0.26103515625
1817032,0.013927672236209658,1827172,0.08486328125,1837296,0.26103515625
1859152,0.013830014496070802,1869292,0.0859375,1879416,0.26103515625
1901264,0.013903257801174945,1911404,0.08486328125,1921528,0.26103515625
1943388,0.014091706721599146,1953528,0.08486328125,1963648,0.26103515625
1985508,0.013927672236209658,1995644,0.08486328125,2005768,0.26103515625
2027624,0.013950560769054703,2037772,0.08486328125,2047892,0.26103515625
2069756,0.013950560769054703,2079896,0.08378906250000001,2090016,0.26103515625
2111868,0.013927672236209658,2122008,0.08486328125,2132136,0.26103515625
2153984,0.01392309452964065,2164124,0.08486328125,2174248,0.26103515625
2196096,0.01387884336614023,2206236,0.08486328125,2216360,0.26103515625
2238216,0.013781185626001374,2248356,0.08486328125,2258480,0.26103515625
2280336,0.014145113298237583,2290480,0.08701171875000001,2300600,0.26103515625
2322456,0.013952086671244373,2332600,0.08378906250000001,2342716,0.26103515625
2364576,0.013903257801174945,2374716,0.08486328125,2384836,0.26103515625
2406700,0.013849088273441673,2416840,0.08271484375,2426960,0.26103515625
2448812,0.013976501106279087,2458952,0.08378906250000001,2469072,0.25996093750000004
2490924,0.013854428931105516,2501060,0.08271484375,2511184,0.26103515625
2533040,0.013927672236209658,2543180,0.08486328125,2553304,0.26103515625
