2449644420,0,2449654596,347,2449664720,343
2449686856,0,2449697028,346,2449707152,344
2449729292,0,2449739468,346,2449749592,344
2449771736,0,2449781908,345,2449792032,344
2449814172,0,2449824344,345,2449834464,345
2449856608,0,2449866780,346,2449876900,344
2449899040,0,2449909216,346,2449919336,344
2449941488,0,2449951664,346,2449961780,343
2449983920,0,2449994092,347,2450004216,343
2450026356,0,2450036528,346,2450046648,344
2450068792,0,2450078964,345,2450089088,343
2450111232,0,2450121404,345,2450131528,344
2450153668,0,2450163840,345,2450173964,344
2450196112,0,2450206284,345,2450216408,344
2450238552,0,2450248724,346,2450258844,343
2450280984,0,2450291156,346,2450301280,343
2450323428,0,2450333600,346,2450343716,343
2450365860,0,2450376032,346,2450386160,343
2450408304,0,2450418480,345,2450428600,344
2450450740,0,2450460912,345,2450471040,344
2450493184,0,2450503360,345,2450513480,345
2450535620,0,2450545796,345,2450555920,344
2450578064,0,2450588236,345,2450598360,343
2450620500,0,2450630672,346,2450640796,343
2450662944,0,2450673116,346,2450683240,342
2450705388,0,2450715564,345,2450725684,344
2450747828,0,2450758004,345,2450768128,343
2450790272,0,2450800448,345,2450810568,344
2450832712,0,2450842884,345,2450853008,344
2450875152,0,2450885324,345,2450895448,344
2450917592,0,2450927764,345,2450937888,343
2450960036,0,2450970208,346,2450980328,344
2451002468,0,2451012640,346,2451022764,343
2451044916,0,2451055088,346,2451065208,344
2451087348,0,2451097520,346,2451107636,344
2451129788,0,2451139960,345,2451150080,345
2451172220,0,2451182392,344,2451192512,345
2451214660,0,2451224832,345,2451234952,344
2451257092,0,2451267264,346,2451277384,344
2451299520,0,2451309692,346,2451319820,343
2451341960,0,2451352136,346,2451362256,343
2451384396,0,2451394572,346,2451404692,343
2451426832,0,2451437004,346,2451447128,344
2451469272,0,2451479440,345,2451489564,344
2451511704,0,2451521880,345,2451532000,344
2451554140,0,2451564320,345,2451574440,345
2451596584,0,2451606756,345,2451616880,344
2451639016,0,2451649192,346,2451659312,343
2451681456,0,2451691628,346,2451701748,343
2451723892,0,2451734064,346,2451744184,343
2451766328,0,2451776496,346,2451786612,344
2451808760,0,2451818936,345,2451829056,345
2451851200,0,2451861376,345,2451871496,345
2451893636,0,2451903808,345,2451913928,344
2451936072,0,2451946244,345,2451956368,344
2451978508,0,2451988680,346,2451998808,343
2452020944,0,2452031116,346,2452041240,343
2452063384,0,2452073556,346,2452083676,343
2452105820,0,2452115992,346,2452126112,344
2452148252,0,2452158424,345,2452168540,345
2452190684,0,2452200860,345,2452210984,344
2452233128,0,2452243304,345,2452253424,345
2452275564,0,2452285740,345,2452295864,344
2452318008,0,2452328180,345,2452338304,343
2452360448,0,2452370620,347,2452380744,343
2452402880,0,2452413056,346,2452423176,343
2452445324,0,2452455496,346,2452465612,344
2452487756,0,2452497928,346,2452508048,344
2452530184,0,2452540356,345,2452550476,345
2452572624,0,2452582796,345,2452592920,345
2452615060,0,2452625232,345,2452635352,344
2452657492,0,2452667664,346,2452677792,344
2452699932,0,2452710104,346,2452720232,343
2452742372,0,2452752544,346,2452762664,343
2452784808,0,2452794980,346,2452805104,343
2452827248,0,2452837420,345,2452847540,344
2452869688,0,2452879860,345,2452889984,345
2452912128,0,2452922296,345,2452932420,345
2452954568,0,2452964740,346,2452974864,344
2452997008,0,2453007180,346,2453017304,344
2453039444,0,2453049620,346,2453059744,343
2453081888,0,2453092060,347,2453102184,343
2453124328,0,2453134500,346,2453144624,344
2453166768,0,2453176936,346,2453187056,344
2453209196,0,2453219372,346,2453229492,345
2453251640,0,2453261812,345,2453271936,345
2453294084,0,2453304252,345,2453314372,344
2453336520,0,2453346692,346,2453356816,344
2453378960,0,2453389136,347,2453399256,343
2453421404,0,2453431576,347,2453441696,343
2453463844,0,2453474016,346,2453484136,343
2453506284,0,2453516456,346,2453526576,344
2453548712,0,2453558884,346,2453569008,345
2453591152,0,2453601324,345,2453611444,345
2453633592,0,2453643764,345,2453653888,344
2453676032,0,2453686200,346,2453696316,344
2453718464,0,2453728636,346,2453738760,343
2453760904,0,2453771072,346,2453781192,343
2453803328,0,2453813500,346,2453823624,343
2453845768,0,2453855940,346,2453866064,343
2453888208,0,2453898380,345,2453908504,345
2453930640,0,2453940812,344,2453950936,346
2453973080,0,2453983252,345,2453993372,345
2454015516,0,2454025688,346,2454035808,344
2454057956,0,2454068128,346,2454078244,344
2454100388,0,2454110560,347,2454120680,343
2454142824,0,2454153000,347,2454163120,343
2454185260,0,2454195436,346,2454205560,344
2454227704,0,2454237876,346,2454248000,344
2454270140,0,2454280316,345,2454290444,345
2454312588,0,2454322764,346,2454332888,345
2454355036,0,2454365208,346,2454375324,344
2454397472,0,2454407644,346,2454417768,344
2454439916,0,2454450092,347,2454460212,343
2454482360,0,2454492528,347,2454502648,343
2454524788,0,2454534960,346,2454545080,344
2454567224,0,2454577396,346,2454587520,344
2454609664,0,2454619840,346,2454629960,345
2454652100,0,2454662272,345,2454672400,345
2454694536,0,2454704712,346,2454714832,344
2454736972,0,2454747152,346,2454757268,344
2454779408,0,2454789584,346,2454799704,344
2454821848,0,2454832020,347,2454842140,343
2454864288,0,2454874460,346,2454884584,344
2454906728,0,2454916904,346,2454927024,344
2454949172,0,2454959344,345,2454969464,345
2454991604,0,2455001780,345,2455011904,344
2455034044,0,2455044220,346,2455054348,344
2455076492,0,2455086664,346,2455096784,344
2455118924,0,2455129100,346,2455139220,344
2455161364,0,2455171536,347,2455181664,344
2455203812,0,2455213988,346,2455224108,344
2455246256,0,2455256428,346,2455266552,345
2455288696,0,2455298864,345,2455308984,345
2455331128,0,2455341300,345,2455351424,345
2455373572,0,2455383744,346,2455393872,344
2455416012,0,2455426188,345,2455436312,344
2455458452,0,2455468624,346,2455478752,343
2455500900,0,2455511072,346,2455521188,343
2455543332,0,2455553508,346,2455563632,344
2455585776,0,2455595948,345,2455606068,344
2455628216,0,2455638388,345,2455648512,344
2455670656,0,2455680828,345,2455690952,345
2455713096,0,2455723268,345,2455733392,345
2455755536,0,2455765708,345,2455775832,344
2455797976,0,2455808148,346,2455818272,343
2455840416,0,2455850588,346,2455860712,343
2455882852,0,2455893028,346,2455903148,343
2455925296,0,2455935468,345,2455945592,344
2455967744,0,2455977920,345,2455988036,344
2456010184,0,2456020356,344,2456030480,345
2456052624,0,2456062792,345,2456072920,344
2456095068,0,2456105240,345,2456115360,344
2456137504,0,2456147676,346,2456157800,343
2456179948,0,2456190120,346,2456200240,343
2456222384,0,2456232556,346,2456242680,343
2456264824,0,2456274996,346,2456285116,343
2456307268,0,2456317440,345,2456327560,344
2456349704,0,2456359872,344,2456369988,344
2456392136,0,2456402308,345,2456412432,344
2456434572,0,2456444744,345,2456454864,344
2456477004,0,2456487176,346,2456497304,343
2456519448,0,2456529620,346,2456539744,342
2456561892,0,2456572064,347,2456582184,343
2456604324,0,2456614500,345,2456624624,343
2456646764,0,2456656940,345,2456667060,344
2456689208,0,2456699380,344,2456709504,344
2456731648,0,2456741816,345,2456751932,344
2456774084,0,2456784256,345,2456794376,343
2456816524,0,2456826700,345,2456836824,344
2456858964,0,2456869140,346,2456879264,342
2456901408,0,2456911580,345,2456921704,343
2456943852,0,2456954024,345,2456964144,343
2456986292,0,2456996464,345,2457006584,343
2457028724,0,2457038896,344,2457049020,344
2457071164,0,2457081336,344,2457091464,344
2457113608,0,2457123780,345,2457133900,344
2457156052,0,2457166224,346,2457176344,343
2457198492,0,2457208672,345,2457218792,342
2457240940,0,2457251112,345,2457261232,342
2457283380,0,2457293552,345,2457303680,343
2457325828,0,2457336000,345,2457346120,343
2457368264,0,2457378436,344,2457388560,343
2457410704,0,2457420880,344,2457430996,344
2457453148,0,2457463320,345,2457473440,343
2457495588,0,2457505756,345,2457515876,343
2457538028,0,2457548204,346,2457558328,343
2457580480,0,2457590656,346,2457600776,343
2457622916,0,2457633092,345,2457643216,343
2457665344,0,2457675520,345,2457685640,343
2457707768,0,2457717940,345,2457728064,344
2457750192,0,2457760364,344,2457770488,344
2457792624,0,2457802796,345,2457812916,343
2457835052,0,2457845224,345,2457855344,344
2457877492,0,2457887660,346,2457897780,342
2457919916,0,2457930088,346,2457940208,342
2457962344,0,2457972512,345,2457982640,343
2458004772,0,2458014948,345,2458025072,343
2458047204,0,2458057376,344,2458067496,344
2458089628,0,2458099804,344,2458109924,345
2458132064,0,2458142236,345,2458152360,344
2458174496,0,2458184664,345,2458194780,344
2458216916,0,2458227092,346,2458237216,343
2458259356,0,2458269536,346,2458279656,343
2458301788,0,2458311960,346,2458322080,343
2458344216,0,2458354388,345,2458364512,343
